lam_N,mu,pole_index,re,im,G_exact_DC,G_exact_DC_imag,mark,D_star,N_star,A_star,S_star
0.6889900075683141,6.0,1,-0.10001353335678796,0.0,-0.00012173347897492596,0.0,,47.4916239274201,0.003670856090706986,0.6276057010261459,0.9846578303484956
0.6889900075683141,6.0,2,-0.9999864014037351,0.0,-0.00012173347897492596,0.0,,47.4916239274201,0.003670856090706986,0.6276057010261459,0.9846578303484956
0.6889900075683141,6.0,3,-187.69430063500783,0.0,-0.00012173347897492596,0.0,,47.4916239274201,0.003670856090706986,0.6276057010261459,0.9846578303484956
0.6889900075683141,-3.0,0,-0.08307822054854655,0.0,0.029626479438102378,0.0,,47.4916239274201,0.003670856090706986,0.6276057010261459,0.9846578303484956
0.6889900075683141,-3.0,1,-0.11994870159558305,0.0,0.029626479438102378,0.0,,47.4916239274201,0.003670856090706986,0.6276057010261459,0.9846578303484956
0.6889900075683141,-3.0,2,-0.9996286679699071,0.0,0.029626479438102378,0.0,,47.4916239274201,0.003670856090706986,0.6276057010261459,0.9846578303484956
0.6889900075683141,-3.0,3,-187.6916449796542,0.0,0.029626479438102378,0.0,,47.4916239274201,0.003670856090706986,0.6276057010261459,0.9846578303484956
0.7038753959360967,6.0,0,-0.10000000000013318,0.0,-0.00014593949424136798,0.0,,47.2143832387938,0.0037721726412543862,0.6411628970174928,0.9291903094585613
0.7038753959360967,6.0,1,-0.10001622448779265,0.0,-0.00014593949424136798,0.0,,47.2143832387938,0.0037721726412543862,0.6411628970174928,0.9291903094585613
0.7038753959360967,6.0,2,-0.9999836968384086,0.0,-0.00014593949424136798,0.0,,47.2143832387938,0.0037721726412543862,0.6411628970174928,0.9291903094585613
0.7038753959360967,6.0,3,-186.5992657841261,0.0,-0.00014593949424136798,0.0,,47.2143832387938,0.0037721726412543862,0.6411628970174928,0.9291903094585613
0.7038753959360967,-3.0,0,-0.08146422415180933,0.0,0.03528543633952427,0.0,,47.2143832387938,0.0037721726412543862,0.6411628970174928,0.9291903094585613
0.7038753959360967,-3.0,1,-0.12170730916722218,0.0,0.03528543633952427,0.0,,47.2143832387938,0.0037721726412543862,0.6411628970174928,0.9291903094585613
0.7038753959360967,-3.0,2,-0.9995573561521072,0.0,0.03528543633952427,0.0,,47.2143832387938,0.0037721726412543862,0.6411628970174928,0.9291903094585613
0.7038753959360967,-3.0,3,-186.59653681598115,0.0,0.03528543633952427,0.0,,47.2143832387938,0.0037721726412543862,0.6411628970174928,0.9291903094585613
0.719082377918338,6.0,0,-0.10000000000010206,0.0,-0.00017509406361257914,0.0,,46.89007953092257,0.0038803076857076824,0.6550125695542182,0.8765449620794493
0.719082377918338,6.0,1,-0.10001946582268424,0.0,-0.00017509406361257914,0.0,,46.89007953092257,0.0038803076857076824,0.6550125695542182,0.8765449620794493
0.719082377918338,6.0,2,-0.9999804391304586,0.0,-0.00017509406361257914,0.0,,46.89007953092257,0.0038803076857076824,0.6550125695542182,0.8765449620794493
0.719082377918338,6.0,3,-185.31833644218676,0.0,-0.00017509406361257914,0.0,,46.89007953092257,0.0038803076857076824,0.6550125695542182,0.8765449620794493
0.719082377918338,-3.0,0,-0.07970704735749772,0.0,0.04201229578305633,0.0,,46.89007953092257,0.0038803076857076824,0.6550125695542182,0.8765449620794493
0.719082377918338,-3.0,1,-0.12362759781272559,0.0,0.04201229578305633,0.0,,46.89007953092257,0.0038803076857076824,0.6550125695542182,0.8765449620794493
0.719082377918338,-3.0,2,-0.9994724773844053,0.0,0.04201229578305633,0.0,,46.89007953092257,0.0038803076857076824,0.6550125695542182,0.8765449620794493
0.719082377918338,-3.0,3,-185.31552922458522,0.0,0.04201229578305633,0.0,,46.89007953092257,0.0038803076857076824,0.6550125695542182,0.8765449620794493
0.7346179014327073,6.0,0,-0.10000000000003928,0.0,-0.00021023082569396014,0.0,,46.510669923601355,0.003996460159805826,0.6691609416456243,0.8266121231129958
0.7346179014327073,6.0,1,-0.10002337230499156,0.0,-0.00021023082569396014,0.0,,46.510669923601355,0.003996460159805826,0.6691609416456243,0.8266121231129958
