pair,param_x,param_y,x,y,n_branches,classification,nonuniform_max_re_lambda,uniform_re_lambda,dominant_lambda_graph
lam_N_x_n_ASC,lam_N,n_ASC,0.3838766207332969,5.375,1,stable_homogeneous,-0.09666407237666001,-0.09999999999997097,-3.0
lam_N_x_n_ASC,lam_N,n_ASC,0.3838766207332969,5.583333333333334,1,stable_homogeneous,-0.09643333522007254,-0.09999999999997089,-3.0
lam_N_x_n_ASC,lam_N,n_ASC,0.3838766207332969,5.791666666666667,1,stable_homogeneous,-0.09619082192700243,-0.09999999999997052,-3.0
lam_N_x_n_ASC,lam_N,n_ASC,0.3838766207332969,6.0,1,stable_homogeneous,-0.09593590686480953,-0.09999999999997035,-3.0
lam_N_x_n_ASC,lam_N,n_ASC,0.45183730002944655,1.0,1,stable_homogeneous,-0.09955851515682633,-0.10000000000000173,-3.0
lam_N_x_n_ASC,lam_N,n_ASC,0.45183730002944655,1.2083333333333333,1,stable_homogeneous,-0.09942183009110436,-0.10000000000000177,-3.0
lam_N_x_n_ASC,lam_N,n_ASC,0.45183730002944655,1.4166666666666667,1,stable_homogeneous,-0.09926674332644962,-0.10000000000003299,-3.0
lam_N_x_n_ASC,lam_N,n_ASC,0.45183730002944655,1.625,1,stable_homogeneous,-0.09909162046990266,-0.099999999999971,-3.0
lam_N_x_n_ASC,lam_N,n_ASC,0.45183730002944655,1.8333333333333335,1,stable_homogeneous,-0.0988946096662767,-0.10000000000003302,-3.0
lam_N_x_n_ASC,lam_N,n_ASC,0.45183730002944655,2.041666666666667,1,stable_homogeneous,-0.09867361387100446,-0.09999999999997093,-3.0
lam_N_x_n_ASC,lam_N,n_ASC,0.45183730002944655,2.25,1,stable_homogeneous,-0.09842626332001915,-0.09999999999997071,-3.0
lam_N_x_n_ASC,lam_N,n_ASC,0.45183730002944655,2.4583333333333335,1,stable_homogeneous,-0.0981498870883629,-0.10000000000003327,-3.0
lam_N_x_n_ASC,lam_N,n_ASC,0.45183730002944655,2.666666666666667,1,stable_homogeneous,-0.09784148283756022,-0.0999999999999394,-3.0
lam_N_x_n_ASC,lam_N,n_ASC,0.45183730002944655,2.875,1,stable_homogeneous,-0.09749768404722502,-0.09999999999997095,-3.0
lam_N_x_n_ASC,lam_N,n_ASC,0.45183730002944655,3.0833333333333335,1,stable_homogeneous,-0.09711472418517918,-0.10000000000000168,-3.0
lam_N_x_n_ASC,lam_N,n_ASC,0.45183730002944655,3.291666666666667,1,stable_homogeneous,-0.0966883973925974,-0.10000000000003319,-3.0
lam_N_x_n_ASC,lam_N,n_ASC,0.45183730002944655,3.5,1,stable_homogeneous,-0.09621401535559972,-0.09999999999997071,-3.0
lam_N_x_n_ASC,lam_N,n_ASC,0.45183730002944655,3.7083333333333335,1,stable_homogeneous,-0.09568636011568957,-0.10000000000000195,-3.0
lam_N_x_n_ASC,lam_N,n_ASC,0.45183730002944655,3.916666666666667,1,stable_homogeneous,-0.09509963265147665,-0.1000000000000018,-3.0
lam_N_x_n_ASC,lam_N,n_ASC,0.45183730002944655,4.125,1,stable_homogeneous,-0.09444739715661445,-0.09999999999993989,-3.0
lam_N_x_n_ASC,lam_N,n_ASC,0.45183730002944655,4.333333333333334,1,stable_homogeneous,-0.09372252105576542,-0.09999999999997039,-3.0
lam_N_x_n_ASC,lam_N,n_ASC,0.45183730002944655,4.541666666666667,1,stable_homogeneous,-0.09291711096321996,-0.10000000000000196,-3.0
lam_N_x_n_ASC,lam_N,n_ASC,0.45183730002944655,4.75,1,stable_homogeneous,-0.09202244499589926,-0.10000000000003313,-3.0
lam_N_x_n_ASC,lam_N,n_ASC,0.45183730002944655,4.958333333333334,1,stable_homogeneous,-0.09102890215652669,-0.09999999999993948,-3.0
lam_N_x_n_ASC,lam_N,n_ASC,0.45183730002944655,5.166666666666667,1,stable_homogeneous,-0.08992588988962624,-0.09999999999997095,-3.0
lam_N_x_n_ASC,lam_N,n_ASC,0.45183730002944655,5.375,1,stable_homogeneous,-0.08870177144567118,-0.09999999999993962,-3.0
lam_N_x_n_ASC,lam_N,n_ASC,0.45183730002944655,5.583333333333334,1,stable_homogeneous,-0.08734379538460449,-0.10000000000003328,-3.0
lam_N_x_n_ASC,lam_N,n_ASC,0.45183730002944655,5.791666666666667,1,stable_homogeneous,-0.08583803046411222,-0.09999999999997078,-3.0
lam_N_x_n_ASC,lam_N,n_ASC,0.45183730002944655,6.0,1,stable_homogeneous,-0.08416931033144734,-0.09999999999993922,-3.0
lam_N_x_n_ASC,lam_N,n_ASC,0.5318295896944989,1.0,1,stable_homogeneous,-0.09946633417879365,-0.10000000000000209,-3.0
lam_N_x_n_ASC,lam_N,n_ASC,0.5318295896944989,1.2083333333333333,1,stable_homogeneous,-0.09925495549575333,-0.10000000000000198,-3.0
lam_N_x_n_ASC,lam_N,n_ASC,0.5318295896944989,1.4166666666666667,1,stable_homogeneous,-0.09899625208292202,-0.09999999999997046,-3.0
lam_N_x_n_ASC,lam_N,n_ASC,0.5318295896944989,1.625,1,stable_homogeneous,-0.09868319756666734,-0.10000000000003305,-3.0
lam_N_x_n_ASC,lam_N,n_ASC,0.5318295896944989,1.8333333333333335,1,stable_homogeneous,-0.09830758454097112,-0.09999999999997104,-3.0
lam_N_x_n_ASC,lam_N,n_ASC,0.5318295896944989,2.041666666666667,1,stable_homogeneous,-0.09785973319183403,-0.10000000000000164,-3.0
lam_N_x_n_ASC,lam_N,n_ASC,0.5318295896944989,2.25,1,stable_homogeneous,-0.09732819253516771,-0.10000000000000193,-3.0
lam_N_x_n_ASC,lam_N,n_ASC,0.5318295896944989,2.4583333333333335,1,stable_homogeneous,-0.09669942587389835,-0.09999999999993957,-3.0
lam_N_x_n_ASC,lam_N,n_ASC,0.5318295896944989,2.666666666666667,1,stable_homogeneous,-0.09595747080638936,-0.10000000000000225,-3.0
lam_N_x_n_ASC,lam_N,n_ASC,0.5318295896944989,2.875,1,stable_homogeneous,-0.09508356605310286,-0.10000000000003316,-3.0
lam_N_x_n_ASC,lam_N,n_ASC,0.5318295896944989,3.0833333333333335,1,stable_homogeneous,-0.09405574100253884,-0.1000000000000645,-3.0
lam_N_x_n_ASC,lam_N,n_ASC,0.5318295896944989,3.291666666666667,1,stable_homogeneous,-0.0928483688888967,-0.09999999999997077,-3.0
lam_N_x_n_ASC,lam_N,n_ASC,0.5318295896944989,3.5,1,stable_homogeneous,-0.09143169146230766,-0.10000000000000232,-3.0
lam_N_x_n_ASC,lam_N,n_ASC,0.5318295896944989,3.7083333333333335,1,stable_homogeneous,-0.08977133308575486,-0.09999999999997093,-3.0
lam_N_x_n_ASC,lam_N,n_ASC,0.5318295896944989,3.916666666666667,1,stable_homogeneous,-0.08782783713665365,-0.099999999999971,-3.0
lam_N_x_n_ASC,lam_N,n_ASC,0.5318295896944989,4.125,1,stable_homogeneous,-0.08555627972293917,-0.09999999999997025,-3.0
lam_N_x_n_ASC,lam_N,n_ASC,0.5318295896944989,4.333333333333334,1,stable_homogeneous,-0.08290604789804328,-0.09999999999993964,-3.0
lam_N_x_n_ASC,lam_N,n_ASC,0.5318295896944989,4.541666666666667,1,stable_homogeneous,-0.07982091493196238,-0.10000000000003913,-3.0
lam_N_x_n_ASC,lam_N,n_ASC,0.5318295896944989,4.75,1,stable_homogeneous,-0.0762396062776506,-0.10000000000000822,-3.0
lam_N_x_n_ASC,lam_N,n_ASC,0.5318295896944989,4.958333333333334,1,stable_homogeneous,-0.0720971265211878,-0.10000000000000851,-3.0
lam_N_x_n_ASC,lam_N,n_ASC,0.5318295896944989,5.166666666666667,1,stable_homogeneous,-0.0673272026966191,-0.10000000000000826,-3.0
lam_N_x_n_ASC,lam_N,n_ASC,0.5318295896944989,5.375,1,stable_homogeneous,-0.06186627151594895,-0.10000000000007091,-3.0
lam_N_x_n_ASC,lam_N,n_ASC,0.5318295896944989,5.583333333333334,1,stable_homogeneous,-0.0556594508246454,-0.1000000000000392,-3.0
lam_N_x_n_ASC,lam_N,n_ASC,0.5318295896944989,5.791666666666667,1,stable_homogeneous,-0.04866880625332825,-0.10000000000003959,-3.0
lam_N_x_n_ASC,lam_N,n_ASC,0.5318295896944989,6.0,1,stable_homogeneous,-0.04088383308517163,-0.10000000000003899,-3.0
lam_N_x_n_ASC,lam_N,n_ASC,0.6259835397745738,1.0,1,stable_homogeneous,-0.09934828627357559,-0.10000000000000173,-3.0
lam_N_x_n_ASC,lam_N,n_ASC,0.6259835397745738,1.2083333333333333,1,stable_homogeneous,-0.09902779615475028,-0.09999999999990833,-3.0
lam_N_x_n_ASC,lam_N,n_ASC,0.6259835397745738,1.4166666666666667,1,stable_homogeneous,-0.09860717242657566,-0.10000000000003308,-3.0
lam_N_x_n_ASC,lam_N,n_ASC,0.6259835397745738,1.625,1,stable_homogeneous,-0.09806513683250516,-0.09999999999997057,-3.0
lam_N_x_n_ASC,lam_N,n_ASC,0.6259835397745738,1.8333333333333335,1,stable_homogeneous,-0.09737572764588039,-0.09999999999990829,-3.0
lam_N_x_n_ASC,lam_N,n_ASC,0.6259835397745738,2.041666666666667,1,stable_homogeneous,-0.09650682586618374,-0.09999999999993962,-3.0
lam_N_x_n_ASC,lam_N,n_ASC,0.6259835397745738,2.25,1,stable_homogeneous,-0.0954185888528691,-0.09999999999997074,-3.0
lam_N_x_n_ASC,lam_N,n_ASC,0.6259835397745738,2.4583333333333335,1,stable_homogeneous,-0.0940617691922461,-0.100000000000033,-3.0
lam_N_x_n_ASC,lam_N,n_ASC,0.6259835397745738,2.666666666666667,1,stable_homogeneous,-0.09237591266261758,-0.10000000000003308,-3.0
lam_N_x_n_ASC,lam_N,n_ASC,0.6259835397745738,2.875,1,stable_homogeneous,-0.09028749964999958,-0.09999999999997071,-3.0
lam_N_x_n_ASC,lam_N,n_ASC,0.6259835397745738,3.0833333333333335,1,stable_homogeneous,-0.08770822276568122,-0.099999999999971,-3.0
lam_N_x_n_ASC,lam_N,n_ASC,0.6259835397745738,3.291666666666667,1,stable_homogeneous,-0.08453380634010264,-0.09999999999997031,-3.0
lam_N_x_n_ASC,lam_N,n_ASC,0.6259835397745738,3.5,1,stable_homogeneous,-0.08064411498681763,-0.09999999999993975,-3.0
lam_N_x_n_ASC,lam_N,n_ASC,0.6259835397745738,3.7083333333333335,1,stable_homogeneous,-0.0759058143332294,-0.1000000000000332,-3.0
lam_N_x_n_ASC,lam_N,n_ASC,0.6259835397745738,3.916666666666667,1,stable_homogeneous,-0.07017953977141148,-0.10000000000007092,-3.0
lam_N_x_n_ASC,lam_N,n_ASC,0.6259835397745738,4.125,1,stable_homogeneous,-0.06333424514421923,-0.1000000000000391,-3.0
lam_N_x_n_ASC,lam_N,n_ASC,0.6259835397745738,4.333333333333334,1,stable_homogeneous,-0.055271612018575056,-0.10000000000007037,-3.0
lam_N_x_n_ASC,lam_N,n_ASC,0.6259835397745738,4.541666666666667,1,stable_homogeneous,-0.04596191197561869,-0.1000000000000085,-3.0
lam_N_x_n_ASC,lam_N,n_ASC,0.6259835397745738,4.75,1,stable_homogeneous,-0.03548772245843052,-0.10000000000003927,-3.0
lam_N_x_n_ASC,lam_N,n_ASC,0.6259835397745738,4.958333333333334,1,stable_homogeneous,-0.024082343786264216,-0.09999999999999294,-3.0
lam_N_x_n_ASC,lam_N,n_ASC,0.6259835397745738,5.166666666666667,1,stable_homogeneous,-0.012138946380290918,-0.09999999999999297,-3.0
lam_N_x_n_ASC,lam_N,n_ASC,0.6259835397745738,5.375,1,stable_homogeneous,-0.00016532504598250258,-0.10000000000000986,-3.0
lam_N_x_n_ASC,lam_N,n_ASC,0.6259835397745738,5.583333333333334,1,nonuniform_instability,0.01131983880681258,-0.09999999999999266,-3.0
lam_N_x_n_ASC,lam_N,n_ASC,0.6259835397745738,5.791666666666667,1,nonuniform_instability,0.021915599081501924,-0.10000000000000218,-3.0
lam_N_x_n_ASC,lam_N,n_ASC,0.6259835397745738,6.0,1,nonuniform_instability,0.03143671270248941,-0.10000000000000273,-3.0
lam_N_x_n_ASC,lam_N,n_ASC,0.7368062997280774,1.0,1,stable_homogeneous,-0.09919644987737798,-0.1000000000000021,-3.0
lam_N_x_n_ASC,lam_N,n_ASC,0.7368062997280774,1.2083333333333333,1,stable_homogeneous,-0.09871733558098722,-0.10000000000000246,-3.0
lam_N_x_n_ASC,lam_N,n_ASC,0.7368062997280774,1.4166666666666667,1,stable_homogeneous,-0.09804625048176252,-0.10000000000003322,-3.0
lam_N_x_n_ASC,lam_N,n_ASC,0.7368062997280774,1.625,1,stable_homogeneous,-0.09712990508174674,-0.10000000000003316,-3.0
lam_N_x_n_ASC,lam_N,n_ASC,0.7368062997280774,1.8333333333333335,1,stable_homogeneous,-0.09590003541775927,-0.10000000000003346,-3.0
lam_N_x_n_ASC,lam_N,n_ASC,0.7368062997280774,2.041666666666667,1,stable_homogeneous,-0.0942681450930013,-0.09999999999993965,-3.0
lam_N_x_n_ASC,lam_N,n_ASC,0.7368062997280774,2.25,1,stable_homogeneous,-0.09212004221336506,-0.10000000000003269,-3.0
lam_N_x_n_ASC,lam_N,n_ASC,0.7368062997280774,2.4583333333333335,1,stable_homogeneous,-0.08931053903348225,-0.10000000000000199,-3.0
lam_N_x_n_ASC,lam_N,n_ASC,0.7368062997280774,2.666666666666667,1,stable_homogeneous,-0.08565941490383623,-0.09999999999997695,-3.0
lam_N_x_n_ASC,lam_N,n_ASC,0.7368062997280774,2.875,1,stable_homogeneous,-0.08095128014709278,-0.10000000000003909,-3.0
lam_N_x_n_ASC,lam_N,n_ASC,0.7368062997280774,3.0833333333333335,1,stable_homogeneous,-0.07494460305305498,-0.10000000000000785,-3.0
lam_N_x_n_ASC,lam_N,n_ASC,0.7368062997280774,3.291666666666667,1,stable_homogeneous,-0.0673988673901907,-0.10000000000003964,-3.0
lam_N_x_n_ASC,lam_N,n_ASC,0.7368062997280774,3.5,1,stable_homogeneous,-0.058131889911005305,-0.1000000000000396,-3.0
lam_N_x_n_ASC,lam_N,n_ASC,0.7368062997280774,3.7083333333333335,1,stable_homogeneous,-0.04711547810948215,-0.10000000000000829,-3.0
lam_N_x_n_ASC,lam_N,n_ASC,0.7368062997280774,3.916666666666667,1,stable_homogeneous,-0.034594448363508,-0.10000000000000915,-3.0
lam_N_x_n_ASC,lam_N,n_ASC,0.7368062997280774,4.125,1,stable_homogeneous,-0.021164554129469635,-0.10000000000000846,-3.0
lam_N_x_n_ASC,lam_N,n_ASC,0.7368062997280774,4.333333333333334,1,stable_homogeneous,-0.007703991548719014,-0.10000000000000851,-3.0
lam_N_x_n_ASC,lam_N,n_ASC,0.7368062997280774,4.541666666666667,1,nonuniform_instability,0.004890473184703468,-0.0999999999999694,-3.0
lam_N_x_n_ASC,lam_N,n_ASC,0.7368062997280774,4.75,1,nonuniform_instability,0.01604281864652519,-0.09999999999999423,-3.0
lam_N_x_n_ASC,lam_N,n_ASC,0.7368062997280774,4.958333333333334,1,nonuniform_instability,0.025703642737716637,-0.10000000000000323,-3.0
lam_N_x_n_ASC,lam_N,n_ASC,0.7368062997280774,5.166666666666667,1,nonuniform_instability,0.03436158496418275,-0.09999999999999513,-3.0
lam_N_x_n_ASC,lam_N,n_ASC,0.7368062997280774,5.375,1,nonuniform_instability,0.04300373656087785,-0.0999999999999983,-3.0
lam_N_x_n_ASC,lam_N,n_ASC,0.7368062997280774,5.583333333333334,1,nonuniform_instability,0.05314785830272804,-0.10000000000000009,-3.0
lam_N_x_n_ASC,lam_N,n_ASC,0.7368062997280774,5.791666666666667,1,nonuniform_instability,0.06662529604483267,-0.09999999999999934,-3.0
lam_N_x_n_ASC,lam_N,n_ASC,0.7368062997280774,6.0,1,nonuniform_instability,0.08444043643169434,-0.0999999999999988,-3.0
lam_N_x_n_ASC,lam_N,n_ASC,0.8672488792828036,1.0,1,stable_homogeneous,-0.09900042840168898,-0.10000000000000184,-3.0
lam_N_x_n_ASC,lam_N,n_ASC,0.8672488792828036,1.2083333333333333,1,stable_homogeneous,-0.09829193388485831,-0.10000000000003292,-3.0
lam_N_x_n_ASC,lam_N,n_ASC,0.8672488792828036,1.4166666666666667,1,stable_homogeneous,-0.09723749047209823,-0.09999999999993928,-3.0
lam_N_x_n_ASC,lam_N,n_ASC,0.8672488792828036,1.625,1,stable_homogeneous,-0.09571852090358401,-0.10000000000000155,-3.0
lam_N_x_n_ASC,lam_N,n_ASC,0.8672488792828036,1.8333333333333335,1,stable_homogeneous,-0.09357596168297207,-0.10000000000000173,-3.0
lam_N_x_n_ASC,lam_N,n_ASC,0.8672488792828036,2.041666666666667,1,stable_homogeneous,-0.09059639958879254,-0.10000000000000243,-3.0
lam_N_x_n_ASC,lam_N,n_ASC,0.8672488792828036,2.25,1,stable_homogeneous,-0.08650093914254624,-0.09999999999997072,-3.0
