sample_id,lam_D,lam_N,lam_ASC,Kd,n_d,n_ASC,d_D,d_N,d_A,d_ASC,f_D,f_N,k_cis,n_branches,classification,nonuniform_max_re_lambda,uniform_re_lambda,dominant_lambda_graph,D_star,N_star,A_star,ASC_star
3470,13.723002133918156,8.272957877478094,9.74124651060723,0.05804893898342964,2.2764643685332944,3.6019061032862245,0.02794453961143224,0.054478378059947576,4.314014844413963,0.02542907512355743,0.006391310564609062,0.7947201736921994,1.5749926306884707,1,nonuniform_instability,0.05305987900192933,-0.05448262318269215,-3.0,0.013455311789533332,59.164550521380946,0.8799118936961264,0.021413497815692194
3471,11.314175062857856,1.4665548740485448,2.270349264377981,0.2069551912748865,3.1573846261737524,3.9009757089722483,0.01503040111736939,0.7449589836658691,1.5054235842742996,0.16762542009552983,0.04065577016770972,0.5943347478648224,0.08252506419611638,1,nonuniform_instability,0.000370778787938868,-0.09945630358671367,-3.0,1.8724461545772435,0.19356265626970784,0.858528205921739,0.05244930322930301
3472,25.444186226420374,7.794049050274611,1.7577279535973194,0.8358026994578382,4.676433809804799,3.855890518049602,0.0921883349252094,0.49231453961128613,0.17785283431936222,0.2606716673282988,0.14107982361034582,0.1039215699428315,2.8852507702887804,1,nonuniform_instability,0.4514352824878203,-0.21099893297378727,-3.0,0.0371136200745435,12.519794964278875,1.6290210375276386,0.47797212697319563
3473,7.162751123658667,6.816295686368234,0.7850991785830751,0.03946616078999704,2.4965293186615973,5.117510255587099,0.6239669449736946,0.022774854159983773,0.18973164027629472,0.01716846517394259,0.04173569692510664,0.06621740781223234,0.28364253668472805,0,no_positive_fixed_point,,,,,,,
3474,17.130547290031767,2.4040909201219436,2.438084755238368,2.102393251143637,3.663346637097541,5.096963903621736,0.3369399894342366,0.2890423414837621,3.4417744844589366,0.43315104846181735,0.4845876191183949,1.4195605190593965,0.0979919336433364,1,stable_homogeneous,-0.3377203844650331,-0.336937523457416,5.863703305156273,46.99560718056118,0.005933494109952799,0.6900658452728803,5.60953508764221
3475,1.2998673367388025,0.16908203918536638,0.14737428462573557,0.0644562238200385,5.331367549736667,5.713775400942218,0.1491519760009327,0.23314265376853027,1.3913060722851387,0.020803418620667504,0.33734570445228196,2.33287951215194,1.311814739179944,1,stable_homogeneous,-0.02078029273149012,-0.020803721801242157,-3.0,8.46628287744253,0.0013021912507190049,0.11091452586479078,0.30500208180348126
3476,2.4073626616394814,0.8981595184383362,7.793666827064833,0.08095596515768372,5.810689590048488,2.5544950691348944,0.15682548700367135,0.06219420265045342,3.428511321430793,0.9757399395482126,0.05724348505362011,0.08510898272316748,0.044575167217538694,1,stable_homogeneous,-0.1582306718264304,-0.15600138742753727,5.863703305156273,11.386499072688318,0.1406823290282858,0.2385892251367781,0.4750026112385615
3477,1.2155536930134725,1.9078649369749023,0.1427754841352127,0.09345936366848215,3.5139576216912567,5.191724120380812,0.18499789097393818,0.1264329686751229,2.0609831069132127,0.11479222840938194,0.05311563685147454,0.7134499319801586,0.36433536325432037,1,nonuniform_instability,0.5644321802854936,-0.12643161332778083,-3.0,0.007264930925738655,11.91084349551853,0.1797274145447085,0.04036521681034003
3478,2.419928066880553,9.270929060343061,1.1989306769548151,0.03784705725382665,4.48506945203078,1.0299635655889516,0.1669556136185546,0.03908267013622216,0.396532451765683,0.01982346291898554,0.020951902969949268,0.2726682215249394,0.23584087735426867,0,no_positive_fixed_point,,,,,,,
3479,1.6475313324663337,2.4694695563270046,0.20569181526479943,1.4865610554315296,1.577575455527228,4.2688046631626815,0.015874971124763056,0.03518645082958784,0.216484594427412,0.05495962571945595,0.0414925856398447,0.26763640440330594,2.6690196580084318,1,nonuniform_instability,0.03175226070678641,-0.035186045130873075,-3.0,0.005761931867784037,41.2832053605487,1.764456554202277,1.2157791227260413
3480,10.440893023994198,2.15977535467927,0.6832357730640222,0.12149887296792135,4.089811934916697,4.612151662163625,0.30068577733124746,0.05504534200003446,6.372218758295871,0.030731832493692466,0.028370894028637007,3.281932471476996,0.17739847986331614,1,stable_homogeneous,-0.02978489995415375,-0.030734664731095214,-3.0,30.766929054187035,0.003532722001901138,0.3358797549989727,0.20240931362670242
3481,13.076724906309462,1.2017476192419279,0.4728647548285622,0.28320778585514217,1.2597637305828462,1.7294999025398599,0.05463554865123678,0.6501228942598224,2.8953041202394183,0.024779906041711087,0.020528547047527025,1.8233635919158524,0.07624071685555459,0,no_positive_fixed_point,,,,,,,
3482,4.561937890231007,0.2907176595365757,0.8882240652785843,1.4270419371962408,5.793681846143309,5.992502176181152,0.13146438937035754,0.053463974455721305,1.0425610330525719,0.015049049257937576,0.034844081588621865,0.09226724956087537,1.0703099238587326,1,stable_homogeneous,-0.015049049257937552,-0.015049049257937576,-2.4142135623730954,32.9604782207094,0.005426020811183934,0.09496690748666266,59.02193363321934
3483,2.1217143146361472,5.350440521339695,8.787815562862853,0.8622167118250766,3.7556825886364633,1.1049372767189598,0.015551105168046423,0.26728108610035206,9.007616690874785,0.5892040448607032,0.04131298992166097,0.5293967346681445,1.8911439212760026,1,stable_homogeneous,-0.1475831579574313,-0.12042889433627685,5.863703305156273,0.7492284832697327,1.3165406569199118,0.3478333075673996,10.912455519667857
3484,2.5210595633941564,5.30329147192039,1.0045661458872777,0.11241366495512214,5.899954186675471,3.723189816459847,0.02935122402765217,0.034005246726784934,1.1660736299151266,0.056870398112861126,0.025200253166612962,0.8905912126751683,0.05868224759691778,1,nonuniform_instability,0.3934959753832664,-0.03400523351902902,-3.0,0.0008569234660623269,137.2681265605115,0.5390330872776258,0.05141530340087191
3485,1.279893469603767,4.538993568059566,0.34066824925742645,0.20430793786797943,5.511573172133023,3.5610679751640086,0.04935432663052551,0.12161247851165165,2.431663591874928,0.019646685856677913,0.029341360995529996,1.1226024406249324,0.849659149680987,0,no_positive_fixed_point,,,,,,,
3486,41.86016936624089,6.728622041609976,0.12128531890956888,1.5484860540032304,1.1542433204055527,1.640303575057079,0.5671330241993386,0.01607398190406587,0.10401697086297965,0.3283963359243367,0.13524215083273042,1.6333922181446694,2.6069627893070697,0,no_positive_fixed_point,,,,,,,
3487,8.728076792692157,0.20315459137585745,4.199339197735625,0.4111982985445746,5.855813091317518,2.2112353946894308,0.9875601651108854,0.08535874406356103,1.1891801346511601,0.016480328876318038,0.017207526606488784,0.3075139996800854,0.09070908756368082,1,stable_homogeneous,-0.01648032887631803,-0.016480328876318034,2.7320508075688776,8.81751165889505,0.011842823041349145,0.16202042955138116,225.98978657227033
3488,31.6266069307009,0.1479350391469505,6.401917415749629,0.7320958778084135,4.393238857564746,5.044089302166697,0.03214313176217456,0.035884284895812586,0.1295086834689172,0.2765149939157419,0.32413212547603365,0.09771941239734462,0.05053506847935794,0,no_positive_fixed_point,,,,,,,
3489,9.517494666591928,1.1926386037488974,4.55228011748991,0.12727230248192326,3.119019178177752,3.5882182395037883,0.7823137392700884,0.1886650435182482,2.9440273037377653,0.026389503142398317,0.005034712758622828,4.952167836313532,0.14507421955676997,1,stable_homogeneous,-0.026389340387497205,-0.026389512839566275,-3.0,12.156014390357688,0.0032842036020799335,0.40292670348775306,2.7166201527785074
3490,6.647064958844078,0.41123107260365066,1.7052251738821462,2.7749742791928833,1.7155508226816827,5.881596460572146,0.24455515604953978,0.012787132628087533,0.600121799935707,0.011205781874078884,0.301031942738502,4.647941275444042,1.0946108694390408,1,stable_homogeneous,-0.011205780360147608,-0.011205781874133283,-3.0,26.983711776736527,0.00052582945028029,0.6593546524908556,152.14123274117577
3491,7.948528622003573,0.17745655435660165,8.77476551766854,0.9080317153140057,2.197959676152051,5.592794447428659,0.9559017030582061,0.9422334663461213,0.49624189828859344,0.26899365361079003,0.06634158624956918,1.3581372049531613,0.26824372862946977,1,stable_homogeneous,-0.2689928074324644,-0.2689938090069864,-3.0,8.297516448362128,0.0025070510145919003,0.34159598746910635,32.48361826213732
3492,1.092843125875805,0.28121269437311475,1.2629750013050522,1.2149676635623945,2.266471517075846,1.9040985923755422,0.0482239462909161,0.22459220618498743,0.10978284333986747,0.4412141155651019,0.020882766049132164,3.2445978892078973,2.4678835451756647,1,stable_homogeneous,-0.024692192593458173,-0.04884843660043656,-3.0,3.9651030044132325,0.0032248794703998674,2.2674912423012743,0.6686895908929961
3493,1.170129883181681,6.919549760852209,0.8197182161099819,0.4462718300066104,2.74261112603111,1.7785389657051534,0.041005956971967746,0.43561103092920056,9.551651061766597,0.019011678840005913,0.007326914337638793,1.6417801453805718,1.6553664958524879,1,stable_homogeneous,-0.0190110319806339,-0.019012079848807834,-3.0,3.8544042201605704,0.1545074560885316,0.6141783471892625,15.595302046656498
3494,2.8394189656049806,3.5426785397074725,0.19380135306239088,0.03308616862422605,4.769335683606593,2.7500813522454486,0.2838716869244274,0.25567576300986516,0.14674262325436238,0.25574709054670297,0.07491921593753709,0.06844957168489427,0.07389699258959107,1,nonuniform_instability,0.28197824007371625,-0.1680649533152444,-3.0,0.0037862045261395326,13.757411973871882,0.1457828780431353,0.01261930522828285
3495,1.4394642078534448,2.9790503818278498,0.11137137488451349,0.708434528050198,3.252457430651742,1.964668548341841,0.32073616580813885,0.14897928278665437,3.9667112105446245,0.04268737913609885,0.14421149479829856,1.2272411005755022,0.5871895202683916,1,stable_homogeneous,-0.04088421410991756,-0.04286003142117362,-3.0,2.3016500058062705,0.1614787401458679,0.689930262952584,1.338408819044587
3496,39.07475650028964,1.7424923779470747,1.5685336660364266,0.09857764314803248,4.885453259340341,1.8741154078200823,0.17063956418558857,0.06976975250819302,2.3103950599993808,0.06158432009992963,0.08831009367992307,0.619591481384759,0.09873028027114425,0,no_positive_fixed_point,,,,,,,
3497,1.1909135995013282,1.8412455418583056,8.532642190113126,0.5444530319493278,3.369166151507624,5.2155985829163285,0.0361242112122161,0.11052768064470792,0.19669730570184177,0.704622193436984,0.27955858478433654,3.6755233083221226,0.14492059984395556,1,nonuniform_instability,0.64337796405278,-0.11052666155265777,-3.0,0.0007661732936995393,14.43715099320819,1.2401680222983162,0.16313806871027764
3498,1.2294078944549796,0.7692970850130856,7.855422313973527,0.0532248983845348,1.168143218980933,3.098717275119983,0.03719764572454402,0.3121435524511605,3.60125204475548,0.04230440882388897,0.005253940497689969,4.777884381640553,0.25714381676881026,1,stable_homogeneous,-0.03720462215467944,-0.03720125585555639,5.863703305156273,32.48695842887602,0.0008184189577163873,0.21164991683030057,2.541600823409956
3499,37.41433900922453,1.9067514741627805,1.353730491636984,1.5818998570840315,2.5539552521574693,4.569437560148506,0.09392673690984991,0.038413379415532925,0.17575610633093983,0.6239981451702324,0.18281320607862098,0.11820864608119756,0.3777346942235572,1,nonuniform_instability,0.3550178441454827,-0.03841480508518016,-3.0,0.016519220221028964,33.825912672800975,2.254909607278081,0.35846611519251187
3500,31.550795523931534,6.213334221914834,5.8356529206935015,0.6993759015267336,2.7146313154541177,3.584804341282493,0.2581197662100335,0.06997013515798305,2.57971086249281,0.0408847499163456,0.022360656479886047,1.1085326658087111,0.10953750075244714,0,no_positive_fixed_point,,,,,,,
3501,45.81595576361149,1.590244698165085,0.5871968521362548,0.63446390149623,5.823190093880781,5.1049461389527515,0.09463370090898938,0.09118338751810044,7.219348542360269,0.18557030771100647,0.04267885888045442,4.698053549459109,2.6027385520767075,0,no_positive_fixed_point,,,,,,,
3502,3.2787471252247276,0.8243728186962941,6.708983927651225,0.7812942385979571,2.8125356153208387,5.848873143172676,0.014003415249583205,0.661847025911874,1.4938977637217867,0.28700802574055817,0.01729011666210671,0.09764224169915094,0.21185253981664104,1,stable_homogeneous,-0.014046184501670873,-0.014009324463786622,5.863703305156273,210.92256453187326,0.004880370258559522,0.4036862245229549,22.894268661324865
3503,6.084440135592179,0.17118613420885656,2.374403092889314,0.4197856055810063,1.2675424959332622,5.019321750658663,0.01684081036479554,0.0425044489338111,0.9336549594861421,0.0587691178360624,0.008795129914791602,0.09158032122558725,0.13598649922291028,1,stable_homogeneous,-0.016844036892104553,-0.016840824433273532,5.863703305156273,357.382745671179,0.0006986701713167241,0.1469510818163606,40.195166445117934
3504,45.88499858561268,0.18551110249332875,0.5861345713454801,0.05733552982741574,5.738395259438797,1.028128173627592,0.20100544759014152,0.08418331856224062,0.7992536245938994,0.28877870505492437,0.0861569463287034,2.446252221612596,0.19836681033027845,1,stable_homogeneous,-0.20100692727021585,-0.20100544396880615,5.863703305156273,228.22941655692023,5.4639264884879564e-05,0.22900466883484963,0.39390530309530536
3505,13.51538666323388,5.343282250542608,0.2932652336476701,0.9606160517364447,2.6064799584397704,4.450615890267926,0.27100483741575393,0.13406848768760968,1.7506226509758798,0.9005343399860388,0.2534359285415731,1.6940365659288303,0.4467594365330261,1,nonuniform_instability,0.37418635031778835,-0.13409034698293426,-3.0,0.004913951287102011,28.694876998468054,0.818684752008025,0.21843194499121066
3506,7.84572200040965,2.0849012743846598,0.4221689081937978,0.04183692603244975,2.0293236199561058,3.4076443949555553,0.10974892935330761,0.1465765949469251,2.2138878993312945,0.017851641604428335,0.2821035588341258,0.3760932173729577,0.057538520546511464,1,nonuniform_instability,0.021443661599315048,-0.14252404126871965,-3.0,0.04465083002068705,8.342842668698662,0.3796948575122321,0.012866917944903812
3507,0.6989565978997417,1.765326295462567,0.7091437303440128,0.03635290740292987,3.4269721738332772,4.713168491021666,0.03261322200140231,0.5368994568040499,0.503055964869222,0.17788992746394108,0.1020035621786096,0.7833245593546005,0.09410129522245515,1,nonuniform_instability,0.4412756399006875,-0.07488821062522832,-3.0,0.00433014342753211,3.1656052780761463,0.1280665569244374,0.010515261599593652
3508,30.98527611346819,0.11893532822826283,3.971262271808154,0.7032339176397514,1.223969364512986,2.558430496442589,0.03071073857885329,0.02950713986638369,0.36171881721847726,0.6953554967427675,0.01157351654728843,1.041238390050228,2.0071112439315626,0,no_positive_fixed_point,,,,,,,
3509,2.7238296892485865,0.5376423126200235,0.17978782588752312,0.07042114898861035,2.8177502257771865,2.5036930368232806,0.019152058961543157,0.033587609931740384,0.3135898599321075,0.054074192278180194,0.15788386022196144,2.1033182675404634,0.5582352674086511,1,nonuniform_instability,0.07483788517205579,-0.03358663423434281,-3.0,0.0016297021491853611,9.763942275806446,0.6403651290727661,0.01317328492951824
3510,27.30353713237046,2.381849409863978,0.16095273228058646,0.07966731834083966,2.428004504337944,3.8792171688037267,0.10655219299525139,0.08475971426169109,4.108363469867292,0.7751572584279007,0.011980347578632264,0.3120669937404135,0.052443227798727926,0,no_positive_fixed_point,,,,,,,
3511,3.4653973208314213,4.062258099514271,0.5972045833315461,0.5256183885811943,3.769160404698139,3.220218974407046,0.28209274069348156,0.09787895326595497,0.5757642838081327,0.06732856364123713,0.019288646186870602,1.484315876630489,0.10256028258610522,1,nonuniform_instability,0.19041674100801395,-0.09784756167800934,-3.0,0.003985120729418063,30.36549914635814,1.8717798580261065,0.14604662753337036
3512,10.712393575947221,0.6297678261504009,5.3026793200092674,0.045094306201960956,3.181470027353736,5.363445526180417,0.017385822972097714,0.015196541813682041,0.12798238953668575,0.9882555179163746,0.11838306115134457,0.10664698503174268,1.399231888733936,1,nonuniform_instability,0.5609823470794998,-0.01519654399641327,-3.0,0.0007928423887725245,37.456665905077124,0.14847919241164997,0.008975952709159442
3513,6.926947647455676,9.416434873510424,1.2236474811819806,0.07094762934116797,1.4195629958079106,5.894886750352761,0.010488202663144387,0.6748038860373291,1.1926293494432227,0.011842664084184048,0.02155240436611511,1.099592738403315,0.9396575712670625,1,nonuniform_instability,0.033317747790316536,-0.12197723828923936,-3.0,0.005722691185960126,13.115962020601005,0.4152198259174286,0.00309606704068934
3514,8.947769651528818,1.264951667302753,0.14156470869191512,0.15702315435575334,2.1127067624389415,2.1694364615226025,0.42351192647433866,0.050627616103033596,0.16137392564746883,0.05519811445857094,0.4493251376383498,2.343575875559647,0.32580192594808977,1,nonuniform_instability,0.03553067649853373,-0.050628737478721944,-3.0,0.0009989487480516724,19.460870135209138,1.693956940969185,0.014643642531577654
3515,10.9718113648185,0.5035898951616785,0.7041190227300858,0.11088457161472756,4.749886460315263,3.1995324372978473,0.134008556520961,0.011469747962391755,0.8370271324869367,0.14007116241052614,0.011039875611629203,3.33688871949339,0.06259499225394939,1,stable_homogeneous,-0.012990592741039912,-0.026274149131915784,-3.0,0.03204330107399306,0.7688100997587278,0.5892638087168458,0.023887143925962376
3516,0.683422193755047,0.637011902573602,0.2377853317752245,1.2277509234450303,3.044901758713016,5.319360870081892,0.41222483517628505,0.08316401544597155,7.668876939039217,0.10017218114697869,0.1283200811943456,0.20269893368289138,0.704036506747031,1,stable_homogeneous,-0.10017217763854336,-0.10017218041893489,-3.0,0.3931094268825327,0.7601351118867004,0.04738874396114474,2.3737660680630057
3517,18.694769285358714,0.2106913484552807,2.9985018068168476,0.47125176705437843,2.320516199568429,1.82651092972274,0.36739861395867784,0.02429597922246629,2.1668213990426244,0.45680540170405165,0.005860117018090329,0.23439179657965065,0.04280905479606101,1,stable_homogeneous,-0.36739844699295837,-0.3673919331607611,5.863703305156273,50.72654067910598,0.0028651783015958975,0.09433165244848378,6.233876754755019
3518,2.987485930538598,4.234000960864704,0.17669460878619636,0.6021897573723669,4.612442508851947,2.415672697054651,0.1487748659971214,0.020093008699638485,0.5146533134942504,0.028298531822298325,0.0179168940860673,0.46951769934681575,0.046827859832881,0,no_positive_fixed_point,,,,,,,
3519,27.262201875363324,0.5751160509429857,0.5341596599156764,1.7825133636021484,1.6020333070783266,3.735525818024707,0.04550289792526577,0.04015387168651735,4.906590921191942,0.03357053618680186,0.4573993544138849,0.18449013074158827,0.37366881172260563,1,stable_homogeneous,-0.03357043800135542,-0.0335705361892446,-3.0,555.0700736028917,0.0006997548176288623,0.08762706153075056,15.91135562031046
3520,6.905381389459494,0.4433410271368196,2.5431967621879443,0.10683245855528639,4.68586774070891,5.766944671448291,0.40411984929566774,0.06443839991754743,3.4513987828423454,0.7357620392966325,0.006577820163914015,3.996730211441579,0.154096271255907,1,stable_homogeneous,-0.40412449493160685,-0.40411895933045716,5.863703305156273,17.077925430877414,0.0010754668193849362,0.12761245715380856,0.9127209025538106
3521,32.08634442896658,0.7119977769170278,9.540047345466563,1.5883881213298197,5.918183002449911,1.2039110376374265,0.07222611490683162,0.41679679018571886,0.7012500266702283,0.6395971644892441,0.07487303598485749,0.15635037318048112,0.03698411216147744,1,stable_homogeneous,-0.07226095442881104,-0.07222676828583398,5.863703305156273,439.3270355633818,0.0016604480254953273,0.9758666982036244,9.584210701640956
3522,0.7251089388847832,0.6049549646176658,6.832380224192748,0.19873785774500513,3.975597480870583,5.565742522159421,0.08695435183088979,0.014269100401146434,7.464987091522909,0.43501116682427043,0.0818247000753688,3.8369677871112913,1.3500090863483878,1,stable_homogeneous,-0.08711232527731147,-0.08695211893755307,5.863703305156273,7.8134820775836324,0.003176566828866808,0.0765443182362473,15.62900903181853
3523,20.984914816503977,0.836568400215536,9.566212666381503,0.047561386822195295,3.4757772064793127,5.462020815178704,0.01795977055020279,0.05102545006421243,9.673565093322676,0.5153351586297847,0.2904289650251628,1.4590361324637462,0.03898617120977127,0,no_positive_fixed_point,,,,,,,
3524,23.24673521489082,0.6965066199505869,0.1363068684673043,0.08190017733844909,1.409602136402555,3.271866212021069,0.1289943586598556,0.07578021311829089,0.8350266861899346,0.10156783687593124,0.035155316299148566,0.08326548392643277,1.2703281290992774,1,nonuniform_instability,0.09429485969715308,-0.10096943754369173,-3.0,45.09839689113094,0.008717624098360315,0.23522048899208148,0.04121703673953606
3525,9.29432699718326,9.806980651404256,2.598811360784188,0.5479565485818927,3.028081001099093,5.350081231934339,0.4533161581977867,0.130341239575088,0.9238275200109212,0.016354052683497693,0.01811791438965578,3.4193805555106525,0.2098289597570915,1,nonuniform_instability,0.08426595732738706,-0.12999537717617202,-3.0,0.0017033091590644759,59.20508943860198,2.2395476953821003,0.08507484920950645
3526,18.51548760310231,2.6964230008866985,3.214489059938343,0.6963012983269362,3.707579266316328,3.380143165426009,0.08112625730593614,0.4918074978105286,1.7823026526112056,0.9719342813921329,0.005435900601193396,0.08942860798220302,0.12189124483257964,1,nonuniform_instability,0.11468882593262764,-0.10246339930281453,-3.0,30.149991646393012,0.13253845212599039,1.2030269545546253,0.45003120859958257
3527,1.6496107477731592,0.183329413979019,0.44445142002791826,0.8604190243440972,1.9435469150119813,4.33111526472237,0.02161703957176549,0.4066730018722561,2.8354293753168323,0.539809797952382,0.007474648699031475,1.1326800861575412,2.471017631510441,1,stable_homogeneous,-0.02164354294896127,-0.021618801244673223,5.863703305156273,34.2238132506174,0.0005773025450667394,0.047355622589658336,0.8233452975968769
3528,11.72281610573136,0.16441691697052402,5.082288575594233,0.036996592349929115,1.729348715175221,5.0060786153578265,0.021645960246868316,0.038794976947298415,2.2437717383894222,0.17264344736876927,0.08486412217595408,1.7970630626424944,0.3573966994241074,1,stable_homogeneous,-0.02164215530768354,-0.021645962021622278,-3.0,539.4264552780786,2.7361193195277438e-05,0.07092562459644008,1.0904147887019573
3529,0.7814206401063385,4.881035772166174,0.9306448679727319,0.10770818461430876,4.312634518646127,2.237466613570433,0.09899004982527836,0.034469365843869386,6.7005414022158165,0.07364259866152606,0.0235123699523557,0.5412392712677254,0.8527396871452648,1,stable_homogeneous,-0.03595463285890308,-0.03455819576516314,5.863703305156273,0.01624243184642624,48.29543949614704,0.3801787441188586,0.7095933917852277
3530,0.7481943260673594,0.19093076895863106,4.769693351479764,0.06383265225750184,3.2802930248141786,3.323068838683257,0.01357413608242957,0.6200778676802603,3.346804361015718,0.0818674566514767,0.006777319244688398,0.6174389271573406,0.11448748904643821,1,stable_homogeneous,-0.013578485559512691,-0.013574547615930636,5.863703305156273,54.54938685878024,0.0009137594996616955,0.05517428441150558,36.05116624351734
3531,18.98100601821434,0.5212878589005573,0.5913673252985505,0.05341086197893892,4.727683559454508,4.3518064586911,0.01286819417045788,0.28164246183229047,0.25013627817572565,0.2846204010530022,0.23596992280065338,5.5517232709469475,0.13045785836718646,1,nonuniform_instability,0.5031920628241805,-0.03071575184373429,-3.0,0.0008588216611724685,1.679611610262507,0.19209419230017774,0.007885649759096777
3532,5.636108036095707,0.24541545409190252,4.850722951603827,0.24159121378517295,2.5571835622791452,4.342088163201419,0.5642448595992998,0.8697039896505611,0.15952506102166944,0.08225651289558218,0.059757366198624894,1.5209586441028669,3.3846449721100993,1,nonuniform_instability,0.09804836663684668,-0.11549795092638393,-3.0,0.9000997112891806,0.020231592021284942,1.0417425840953185,0.10328599897078101
3533,8.635836881623463,8.157566045970254,0.1777884791189349,0.12204679910493012,4.598072628622699,2.81527715532935,0.029039526180494178,0.014283634488631276,1.3229997268193896,0.03897441818805842,0.11609803312479708,1.9278419431405183,0.14006676799299395,1,nonuniform_instability,0.178053860241681,-0.014283637225804259,-3.0,0.0001443554430620643,510.6898536378049,0.6445451043284641,0.041730743346382895
3534,3.484000263528901,0.1082981149772706,0.12748643765542528,0.13944188753310233,1.5764576080551698,5.037243597709161,0.07677780322713931,0.018090866114734257,1.5942869802089021,0.14124483333183327,0.005172816509335438,0.08660704052618584,0.06779589015550536,1,stable_homogeneous,-0.0767833405112121,-0.07677442443184292,5.863703305156273,42.82230445842064,0.0043020604762924654,0.06004605718284354,0.8898235867081281
3535,39.608825502621336,1.059674099516204,0.13040292103246479,1.5190402541816967,1.0852134605853827,5.504363570444242,0.5331900318274865,0.022142459924425463,0.32440540868172363,0.20055572366263646,0.016385575649412096,0.8981765714830353,1.8238899201659322,1,nonuniform_instability,0.08621992000430924,-0.14001938707013495,-3.0,1.074901650833073,0.13628629010967783,2.43358088781543,0.04520084647624693
3536,1.1229410144195033,3.5586826380385386,0.21270856930273566,0.44028781462082994,1.9228789243645363,2.835675007015892,0.03622067938323577,0.13182634206614463,0.3595246228766466,0.2935968601673882,0.03238781303807431,1.744991656447858,0.12948224888353335,1,nonuniform_instability,0.17150576306349302,-0.13181218294693944,-3.0,0.0016761153002478818,23.7892239030662,1.161181559201148,0.043534850713887296
3537,2.586284895888713,0.25670898681072635,0.5187799556567839,0.3309457398411503,2.8480862253839985,1.9944788728284664,0.4072640482613506,0.2686785670234589,6.375666259704744,0.11341816596600224,0.28709626127564997,0.3463344180555648,0.04823041383106825,1,stable_homogeneous,-0.11341788130670437,-0.11341826279979197,-3.0,5.832837660705957,0.02026009032609105,0.03851612563013499,4.5121996123206465
3538,6.403001907001509,0.6147752253606857,0.3058358996337442,0.09102768849691428,2.1689765984247584,5.722162815694277,0.03160944835364846,0.011636374626909484,0.44031410496151785,0.30012352736786885,0.10880176678905563,0.2114302810563014,2.075394284425514,1,nonuniform_instability,0.5212951569048407,-0.01163647138105081,-3.0,0.0018613637969146116,34.42049738903701,0.18458833147523862,0.01752963067118652
3539,16.056687769714664,0.1838516953306035,1.412059759404223,0.6602716010371709,2.036317001554802,5.1902799501881285,0.2647235492443877,0.04645638089624372,0.6855092122347535,0.14834403189184145,0.06686737235078725,2.820050585241674,0.12200951584512935,1,stable_homogeneous,-0.14834211702747396,-0.1483440141364316,-3.0,60.36467697585395,0.00017870496079411448,0.2662651594361939,9.43416991215982
3540,33.75150465753499,7.059085783839309,0.5397424321342743,0.07115862493195474,1.1363846780478848,2.713099940271233,0.06633247735320466,0.22355043684025483,1.4279015285014536,0.349609853130642,0.045697275075090894,3.2821972181258876,0.06380352302597216,1,stable_homogeneous,-4.37524707976613e-05,-0.22325907575260656,-3.0,0.006944844575853514,19.567282498984262,1.8741774614762114,0.00021595240650396482
3541,4.864240152072775,7.105648529059072,3.0387803790183976,0.151066594229663,4.291554647974522,4.133958629854153,0.019933649348899976,0.012019197093070795,0.8577579886492049,0.0499600390755157,0.22246389595695568,0.9623226938074211,0.7791191949300221,1,nonuniform_instability,0.26923407416495615,-0.012019197514294396,-3.0,0.00021364423862961228,529.5127982521541,0.7615086721762162,0.07575352683990055
3542,10.248350943022357,0.24685790626518817,6.646914829912654,1.4758376415726133,1.3119774535628626,2.6464265321455174,0.36544368653111786,0.23005905826990714,7.198117500074689,0.025723699527976863,0.00708369397278917,0.666612556255548,1.337841277719158,1,stable_homogeneous,-0.02572369861968995,-0.025723699531318107,-3.0,27.837227571381714,0.0016588606062475184,0.025659115529845792,258.3908452844643
3543,1.7467686301949288,0.4579091612543399,0.12530492328028128,2.9684624296023747,5.021438646133332,2.6441788991207043,0.09691206394037467,0.32328222423543573,0.7786726928484672,0.13303337122068792,0.07787110696398968,1.3310264009319206,2.8896169994043297,1,stable_homogeneous,-0.13303222941573523,-0.13303569723285683,-3.0,0.0011697543819784138,1.3628078083275132,0.016349793408931834,0.9419049435895297
3544,3.322954390804025,3.077020077661824,0.4264986302688185,1.9957561817400724,4.779576753479743,5.788935385558448,0.11291218314461104,0.1463718890580831,8.717644914134388,0.6475578728782843,0.020647147612870332,0.23349626761225895,0.13914778769468,1,stable_homogeneous,-0.14648831963729833,-0.14634269342622527,5.863703305156273,0.003019916683933278,20.374521177368305,0.009888135075464674,0.6586262759389915
3545,48.15895016039545,8.84623171589603,1.0071978976817186,0.4903527489750786,2.400988009443877,5.488070571801589,0.7986161756200426,0.4623122726383145,7.10032213491538,0.07710565942356176,0.27173864588451013,1.6102231245564451,0.10475257502340005,1,stable_homogeneous,-0.01685824090351944,-0.26959220693457786,-3.0,0.5499445721410666,1.5165520196139004,1.1348422305891268,0.12933223430024787
3546,2.444115923152817,0.6670472818546785,0.20937097035156124,0.9569156510248598,2.515976176760744,3.5723209635530715,0.2835201499149603,0.44238592331645316,3.982619400051718,0.32001869482040446,0.005448602923026474,0.28148171699083796,0.21638635125845712,1,stable_homogeneous,-0.2863773408863613,-0.2856084255388539,5.863703305156273,2.1116842949654653,0.14937031003357218,0.13375989197135016,0.6536671147772363
